osm_id,code,fclass,name,type,area
"402263048","1500",building,,,"377"
"403267293","1500",building,Acquedotto Civico,,"340"
"403267482","1500",building,,apartments,"255"
"403267493","1500",building,,residential,"237"
"403267504","1500",building,,garage,"98"
"403267514","1500",building,,,"79"
"403267525","1500",building,,,"124"
"403267534","1500",building,,,"95"
"403267544","1500",building,,,"83"
"403267552","1500",building,,apartments,"136"
"403267561","1500",building,,,"872"
"403267570","1500",building,,,"70"
"403267579","1500",building,,,"245"
"403267589","1500",building,,garages,"494"
"403267596","1500",building,,industrial,"1903"
"403267608","1500",building,,residential,"139"
"403267616","1500",building,,garages,"105"
"403267629","1500",building,,,"73"
"403267653","1500",building,,,"57"
"403267668","1500",building,,garages,"33"
"403267684","1500",building,,apartments,"285"
"403267699","1500",building,,,"51"
"403267706","1500",building,,,"126"
"403267709","1500",building,,residential,"170"
"403267710","1500",building,,garages,"32"
"403267711","1500",building,,industrial,"2064"
"403267712","1500",building,,,"740"
"403267713","1500",building,,apartments,"116"
"403267714","1500",building,,,"98"
"403267715","1500",building,,apartments,"277"
"403267716","1500",building,,,"88"
"403267717","1500",building,,apartments,"340"
"403267718","1500",building,,residential,"255"
"403267720","1500",building,,,"123"
"403267721","1500",building,,,"169"
"403267722","1500",building,,garages,"365"
"403267723","1500",building,,apartments,"282"
"403267724","1500",building,,,"80"
"403267725","1500",building,,residential,"283"
"404553072","1500",building,Associazione La Nostra Famiglia,,"682"
"410756495","1500",building,BCC di Inzago,commercial,"260"
"410756501","1500",building,Torre Cappiello,apartments,"390"
"410756502","1500",building,Torre Depero,apartments,"418"
"410756503","1500",building,Torre Dudovich,apartments,"418"
"410756504","1500",building,Torre Nespolo,apartments,"390"
"410756522","1500",building,,apartments,"807"
"410756523","1500",building,,kindergarten,"868"
"410756524","1500",building,,apartments,"909"
"410756525","1500",building,,commercial,"115"
"410756533","1500",building,,residential,"163"
"410756534","1500",building,,garage,"27"
"410756535","1500",building,,house,"81"
"410756536","1500",building,,residential,"126"
"410756542","1500",building,,residential,"113"
"410756545","1500",building,,apartments,"71"
"410756546","1500",building,,residential,"136"
"410756547","1500",building,,commercial,"273"
"410756548","1500",building,,apartments,"375"
"410756549","1500",building,,utility,"28"
"410756550","1500",building,,apartments,"158"
"410756551","1500",building,,garage,"56"
"410756552","1500",building,,residential,"150"
"410756553","1500",building,,residential,"161"
"410756554","1500",building,,apartments,"304"
"410756555","1500",building,,residential,"89"
"410756556","1500",building,,,"113"
"410756557","1500",building,,,"192"
"410756558","1500",building,,apartments,"180"
"410756559","1500",building,,apartments,"174"
"410756560","1500",building,,apartments,"208"
"410756561","1500",building,,,"35"
"410756562","1500",building,,,"30"
"410756563","1500",building,,industrial,"723"
"410756564","1500",building,,,"35"
"410756565","1500",building,,,"80"
"410756566","1500",building,,residential,"156"
"410756567","1500",building,,industrial,"449"
"410756568","1500",building,,residential,"143"
"410756573","1500",building,,residential,"114"
"410756582","1500",building,,residential,"104"
"410756591","1500",building,,residential,"118"
"410756606","1500",building,,residential,"274"
"410756609","1500",building,,public,"270"
"410756610","1500",building,,,"191"
"410756611","1500",building,,residential,"141"
"410756612","1500",building,,apartments,"180"
"410756613","1500",building,,apartments,"152"
"410756614","1500",building,,apartments,"197"
"410756615","1500",building,,apartments,"261"
"410756616","1500",building,,apartments,"330"
"410756617","1500",building,,residential,"206"
"410756618","1500",building,,apartments,"335"
"410756619","1500",building,,industrial,"1524"
"410756620","1500",building,,apartments,"401"
"410756621","1500",building,,apartments,"362"
"410756622","1500",building,,apartments,"474"
"410756623","1500",building,,apartments,"299"
"410756624","1500",building,,residential,"276"
"410756625","1500",building,,apartments,"122"
"410756626","1500",building,,apartments,"807"
"414700485","1500",building,,industrial,"2566"
"414700528","1500",building,,industrial,"6817"
"414847072","1500",building,,residential,"100"
"414847073","1500",building,,residential,"105"
"414847074","1500",building,,residential,"98"
"414847075","1500",building,,residential,"213"
"414847080","1500",building,,house,"88"
"414847085","1500",building,,residential,"160"
"414847090","1500",building,,residential,"127"
"414847095","1500",building,,residential,"154"
"414847100","1500",building,,residential,"88"
"414847106","1500",building,,residential,"111"
"414847111","1500",building,,industrial,"270"
"414847116","1500",building,,garages,"586"
"414847122","1500",building,,,"66"
"414847128","1500",building,,residential,"161"
"414847133","1500",building,,residential,"160"
"414847138","1500",building,,residential,"111"
"414847143","1500",building,,residential,"147"
"414847148","1500",building,,residential,"173"
"414847153","1500",building,,residential,"115"
"414847166","1500",building,,,"457"
"414847181","1500",building,,residential,"139"
"414849183","1500",building,,residential,"112"
"414849189","1500",building,,,"101"
"414849192","1500",building,,residential,"165"
"414849195","1500",building,,residential,"138"
"414849199","1500",building,,garages,"76"
"414849202","1500",building,,apartments,"248"
"414849203","1500",building,,apartments,"267"
"414849204","1500",building,,garages,"92"
"414849205","1500",building,,apartments,"231"
"414849206","1500",building,,residential,"182"
"414849207","1500",building,,,"176"
"414849208","1500",building,,residential,"323"
"414849209","1500",building,,apartments,"142"
"414849210","1500",building,,apartments,"307"
"414849211","1500",building,,residential,"112"
"414849212","1500",building,,residential,"108"
"414849213","1500",building,,residential,"174"
"414849214","1500",building,,,"111"
"414849215","1500",building,,residential,"124"
"414849216","1500",building,,apartments,"187"
"414849217","1500",building,,residential,"87"
"414849218","1500",building,,residential,"155"
"414849219","1500",building,,residential,"162"
"414851550","1500",building,,residential,"153"
"414851551","1500",building,,residential,"139"
"414851552","1500",building,,residential,"149"
"414851564","1500",building,,,"34"
"414851575","1500",building,,residential,"269"
"414851580","1500",building,,residential,"82"
"414851585","1500",building,,residential,"127"
"414851586","1500",building,,garages,"147"
"414851587","1500",building,,residential,"160"
"414851588","1500",building,,residential,"134"
"414851589","1500",building,,residential,"159"
"414851590","1500",building,,residential,"122"
"414851591","1500",building,,,"80"
"414851592","1500",building,,residential,"107"
"414851593","1500",building,,residential,"182"
"414851594","1500",building,,residential,"112"
"414851595","1500",building,,apartments,"118"
"414851596","1500",building,,,"47"
"414851597","1500",building,,residential,"118"
"414851598","1500",building,,residential,"48"
"414851603","1500",building,,residential,"193"
"414851610","1500",building,,apartments,"137"
"414851615","1500",building,,industrial,"145"
"414851616","1500",building,,,"95"
"414851617","1500",building,,residential,"106"
"414851618","1500",building,,,"88"
"414851619","1500",building,,residential,"118"
"414851620","1500",building,,residential,"152"
"414851621","1500",building,,residential,"90"
"414851622","1500",building,,apartments,"363"
"414851623","1500",building,,house,"114"
"414851624","1500",building,,apartments,"351"
"414851625","1500",building,,residential,"274"
"414851626","1500",building,,apartments,"187"
"414856486","1500",building,,residential,"135"
"414856489","1500",building,,house,"131"
"414856490","1500",building,,residential,"92"
"414856491","1500",building,,residential,"94"
"414856492","1500",building,,residential,"173"
"414856493","1500",building,,residential,"102"
"414856494","1500",building,,residential,"112"
"414856495","1500",building,,residential,"94"
"414856496","1500",building,,apartments,"304"
"414856499","1500",building,,residential,"125"
"414856503","1500",building,,apartments,"176"
"414856504","1500",building,,residential,"94"
"414856505","1500",building,,house,"84"
"414856506","1500",building,,residential,"92"
"414856507","1500",building,,residential,"117"
"414856508","1500",building,,apartments,"198"
"414856509","1500",building,,residential,"102"
"414856515","1500",building,,,"52"
"414856524","1500",building,,residential,"119"
"414856530","1500",building,,house,"148"
"414856531","1500",building,,,"70"
"414856532","1500",building,,,"119"
"414856533","1500",building,,residential,"152"
"414856534","1500",building,,,"111"
"414856536","1500",building,,greenhouse,"153"
"414856538","1500",building,,residential,"209"
"414856539","1500",building,,garages,"110"
"414856540","1500",building,,residential,"106"
"414856544","1500",building,,commercial,"500"
"414856549","1500",building,,residential,"68"
"414856550","1500",building,,commercial,"327"
"414856551","1500",building,,,"60"
"414856552","1500",building,,residential,"122"
"414856553","1500",building,,industrial,"413"
"414856555","1500",building,,residential,"104"
"414856556","1500",building,,industrial,"1267"
"414856557","1500",building,,industrial,"1095"
"414856558","1500",building,,residential,"105"
"414856559","1500",building,,residential,"93"
"414858061","1500",building,,apartments,"330"
"414858062","1500",building,,apartments,"221"
"414858063","1500",building,,apartments,"955"
"416365032","1500",building,,retail,"119"
"416365085","1500",building,,,"64"
"416365096","1500",building,,garage,"45"
"416365138","1500",building,,commercial,"50"
"416365195","1500",building,,garages,"110"
"416365347","1500",building,,garage,"39"
"416365414","1500",building,,garage,"54"
"416365448","1500",building,,garages,"65"
"416365464","1500",building,,garages,"127"
"416365485","1500",building,,garages,"102"
"416365499","1500",building,,retail,"570"
"416365515","1500",building,,house,"98"
"416365527","1500",building,,school,"1246"
"418840062","1500",building,U24 - Università degli studi di Milano Bicocca,university,"474"
"418840063","1500",building,,university,"770"
"418840064","1500",building,,office,"848"
"424248640","1500",building,Edicola Rondò,kiosk,"16"
"424248646","1500",building,Il Fioraio del Rondò,kiosk,"27"
"424248686","1500",building,,apartments,"652"
"424248693","1500",building,,,"656"
"424248699","1500",building,,apartments,"154"
"424248705","1500",building,,commercial,"523"
"424248712","1500",building,,apartments,"149"
"424248718","1500",building,,apartments,"202"
"424248725","1500",building,,apartments,"400"
"424248731","1500",building,,garages,"176"
"424248737","1500",building,,garages,"140"
"424248748","1500",building,,apartments,"348"
"424248754","1500",building,,kiosk,"30"
"424248760","1500",building,,apartments,"240"
"424248765","1500",building,,apartments,"282"
"424248771","1500",building,,apartments,"380"
"424248778","1500",building,,apartments,"661"
"424248784","1500",building,,,"789"
"424248790","1500",building,,apartments,"586"
"424248797","1500",building,,,"355"
"424252422","1500",building,,residential,"168"
"424252429","1500",building,,,"88"
"424252436","1500",building,,residential,"135"
"424252447","1500",building,,residential,"87"
"424252455","1500",building,,residential,"101"
"424535191","1500",building,,apartments,"879"
"424535192","1500",building,,apartments,"73"
"424535193","1500",building,,residential,"79"
"424535194","1500",building,,apartments,"155"
"424535197","1500",building,,,"86"
"424535198","1500",building,,apartments,"126"
"424535199","1500",building,,apartments,"143"
"424535200","1500",building,,garages,"77"
"424535201","1500",building,,apartments,"274"
"424535202","1500",building,,apartments,"202"
"424535203","1500",building,,apartments,"286"
"424535204","1500",building,,,"138"
"424535205","1500",building,,apartments,"224"
"424535206","1500",building,,residential,"111"
"424535207","1500",building,,commercial,"267"
"424535208","1500",building,,,"199"
"424535209","1500",building,,,"759"
"424535210","1500",building,,,"303"
"424536514","1500",building,,,"46"
"424536515","1500",building,,apartments,"118"
"424536516","1500",building,,apartments,"198"
"424536517","1500",building,,apartments,"146"
"424536518","1500",building,,apartments,"158"
"424536519","1500",building,,,"111"
"424536520","1500",building,,apartments,"277"
"424536521","1500",building,,,"104"
"424536522","1500",building,,residential,"129"
"424536534","1500",building,,apartments,"241"
"424536546","1500",building,,residential,"223"
"424536554","1500",building,,apartments,"121"
"424536556","1500",building,,,"374"
"424536558","1500",building,,apartments,"501"
"424538603","1500",building,,residential,"107"
"424538605","1500",building,,residential,"66"
"424538606","1500",building,,,"170"
"424538607","1500",building,,,"98"
"424538608","1500",building,,residential,"123"
"424538609","1500",building,,,"161"
"424538610","1500",building,,residential,"124"
"424538611","1500",building,,residential,"115"
"424538612","1500",building,,,"154"
"424538613","1500",building,,residential,"126"
"424538614","1500",building,,residential,"148"
"424538615","1500",building,,,"47"
"424538616","1500",building,,,"89"
"424538617","1500",building,,apartments,"129"
"424538618","1500",building,,,"74"
"424538619","1500",building,,residential,"77"
"424538628","1500",building,,,"63"
"424538635","1500",building,,,"280"
"424538636","1500",building,,,"26"
"424538637","1500",building,,apartments,"218"
"424538638","1500",building,,residential,"96"
"424538639","1500",building,,apartments,"257"
"424538643","1500",building,,,"56"
"424538651","1500",building,,residential,"134"
"424538658","1500",building,,,"47"
"424538660","1500",building,,apartments,"271"
"424539866","1500",building,,,"316"
"424539867","1500",building,,residential,"292"
"424539868","1500",building,,residential,"302"
"424539869","1500",building,,,"79"
"424539870","1500",building,,apartments,"128"
"424539871","1500",building,,apartments,"127"
"424539872","1500",building,,residential,"106"
"424539873","1500",building,,residential,"124"
"424539875","1500",building,,residential,"185"
"424539876","1500",building,,garages,"49"
"424539877","1500",building,,apartments,"233"
"424539878","1500",building,,residential,"169"
"424539879","1500",building,,residential,"179"
"424539880","1500",building,,garages,"79"
"424539881","1500",building,,garages,"56"
"424539882","1500",building,,apartments,"233"
"424539883","1500",building,,,"115"
"424539884","1500",building,,,"205"
"424539885","1500",building,,residential,"242"
"424540998","1500",building,,,"44"
"424540999","1500",building,,,"50"
"424541000","1500",building,,,"123"
"424541001","1500",building,,,"90"
"424541002","1500",building,,apartments,"270"
"424541003","1500",building,,apartments,"158"
"424541004","1500",building,,apartments,"120"
"424541005","1500",building,,apartments,"170"
"424541006","1500",building,,garages,"99"
"424541007","1500",building,,apartments,"170"
"424541008","1500",building,,apartments,"158"
"424541009","1500",building,,apartments,"314"
"424541010","1500",building,,apartments,"125"
"424541011","1500",building,,apartments,"289"
"424541015","1500",building,,apartments,"190"
"424541022","1500",building,,garages,"214"
"424541032","1500",building,,apartments,"570"
"424542988","1500",building,,,"207"
"424542989","1500",building,,residential,"230"
"424542990","1500",building,,apartments,"169"
"424542998","1500",building,,,"126"
"424543008","1500",building,,garages,"199"
"424543019","1500",building,,residential,"139"
"424543030","1500",building,,apartments,"200"
"424543041","1500",building,,apartments,"259"
"424543044","1500",building,,apartments,"785"
"424543045","1500",building,,garages,"96"
"424543046","1500",building,,apartments,"303"
"424543047","1500",building,,residential,"113"
"424543048","1500",building,,,"180"
"424543053","1500",building,,apartments,"173"
"424543056","1500",building,,apartments,"210"
"424543057","1500",building,,apartments,"248"
"424543064","1500",building,,residential,"132"
"424543068","1500",building,,apartments,"149"
"424543069","1500",building,,apartments,"240"
"424543070","1500",building,,,"107"
"424543071","1500",building,,,"246"
"424543072","1500",building,,,"155"
"424543073","1500",building,,,"609"
"424543074","1500",building,,garages,"238"
"424543075","1500",building,,,"156"
"424543076","1500",building,,residential,"109"
"424543077","1500",building,,,"145"
"424543078","1500",building,,apartments,"72"
"424543089","1500",building,,commercial,"634"
"424543099","1500",building,,apartments,"176"
"424543110","1500",building,,apartments,"280"
"424543121","1500",building,,apartments,"507"
"424544782","1500",building,,apartments,"472"
"424544791","1500",building,,residential,"110"
"424544795","1500",building,,residential,"96"
"424544796","1500",building,,,"86"
"424544797","1500",building,,residential,"174"
"424544798","1500",building,,residential,"117"
"424544800","1500",building,,apartments,"99"
"424544801","1500",building,,residential,"146"
"424544802","1500",building,,apartments,"294"
"424544803","1500",building,,apartments,"136"
"424544805","1500",building,,apartments,"679"
"424544807","1500",building,,residential,"111"
"424544808","1500",building,,house,"130"
"424544810","1500",building,,apartments,"447"
"424545508","1500",building,,garages,"51"
"424545513","1500",building,,garages,"65"
"424545519","1500",building,,,"114"
"424545520","1500",building,,apartments,"110"
"424545521","1500",building,,apartments,"249"
"424545523","1500",building,,apartments,"335"
"424545528","1500",building,,garages,"341"
"424545529","1500",building,,apartments,"140"
"424545530","1500",building,,apartments,"260"
"424545531","1500",building,,apartments,"160"
"424545780","1500",building,,house,"166"
"424545781","1500",building,,apartments,"171"
"424545782","1500",building,,residential,"140"
"424545783","1500",building,,residential,"80"
"424545784","1500",building,,residential,"117"
"424545785","1500",building,,apartments,"137"
"424545786","1500",building,,residential,"123"
"424545792","1500",building,,residential,"117"
"424545793","1500",building,,apartments,"185"
"424545794","1500",building,,residential,"144"
"424545795","1500",building,,residential,"111"
"424545796","1500",building,,residential,"143"
"424545797","1500",building,,residential,"151"
"424545798","1500",building,,residential,"164"
"424545800","1500",building,,residential,"237"
"431560703","1500",building,,residential,"134"
"431560705","1500",building,,residential,"162"
"431560706","1500",building,,residential,"125"
"431560709","1500",building,,,"131"
"431560720","1500",building,,,"148"
"431560724","1500",building,,,"144"
"431565792","1500",building,,residential,"110"
"431565794","1500",building,,apartments,"171"
"431565796","1500",building,,residential,"148"
"3058587","1500",building,,apartments,"1489"
"434851485","1500",building,,apartments,"859"
"434851486","1500",building,,garages,"90"
"434851487","1500",building,,residential,"263"
"434851488","1500",building,,,"101"
"434851489","1500",building,,residential,"626"
"434947102","1500",building,,retail,"192"
"434947103","1500",building,,retail,"580"
"443053373","1500",building,,,"186"
"443053377","1500",building,,residential,"187"
"443053380","1500",building,,residential,"226"
"443053382","1500",building,,residential,"93"
"443053383","1500",building,,,"386"
"443053384","1500",building,,apartments,"111"
"443053385","1500",building,,apartments,"118"
"443053386","1500",building,,residential,"175"
"443053387","1500",building,,residential,"174"
"443053390","1500",building,,residential,"96"
"443053391","1500",building,,apartments,"118"
"443053393","1500",building,,apartments,"284"
"443053396","1500",building,,apartments,"90"
"443053397","1500",building,,house,"99"
"443053398","1500",building,,apartments,"291"
"443053399","1500",building,,residential,"337"
"443054158","1500",building,,apartments,"151"
"443054159","1500",building,,,"35"
"443054160","1500",building,,,"92"
"443054161","1500",building,,,"797"
"443054162","1500",building,,apartments,"142"
"443054163","1500",building,,apartments,"153"
"443054164","1500",building,,apartments,"221"
"443054165","1500",building,,,"2738"
"443055013","1500",building,,residential,"170"
"443055015","1500",building,,,"147"
"443055017","1500",building,,,"2446"
"443055050","1500",building,,apartments,"229"
"443055051","1500",building,,roof,"118"
"443055052","1500",building,,apartments,"236"
"443055053","1500",building,,apartments,"223"
"443055073","1500",building,,residential,"226"
"443055078","1500",building,,commercial,"860"
"443055080","1500",building,,apartments,"448"
"443055081","1500",building,,,"912"
"443056099","1500",building,,apartments,"111"
"443056100","1500",building,,apartments,"181"
"443056102","1500",building,,apartments,"133"
"443056105","1500",building,,apartments,"104"
"443056106","1500",building,,apartments,"119"
"443056107","1500",building,,apartments,"141"
"443056109","1500",building,,residential,"87"
"443056110","1500",building,,,"231"
"443056111","1500",building,,residential,"159"
"443056112","1500",building,,residential,"132"
"443056115","1500",building,,residential,"173"
"443056116","1500",building,,residential,"99"
"443056117","1500",building,,apartments,"265"
"443056118","1500",building,,apartments,"245"
"443056996","1500",building,,,"296"
"443056998","1500",building,,garage,"51"
"443056999","1500",building,,residential,"135"
"443057000","1500",building,,residential,"105"
"443057002","1500",building,,residential,"148"
"443057004","1500",building,,apartments,"120"
"443057005","1500",building,,industrial,"657"
"443057006","1500",building,,apartments,"219"
"443057007","1500",building,,industrial,"913"
"443057008","1500",building,,apartments,"206"
"443057009","1500",building,,residential,"187"
"443057010","1500",building,,,"279"
"443057011","1500",building,,industrial,"491"
"443057012","1500",building,,industrial,"663"
"443057023","1500",building,,industrial,"474"
"443057024","1500",building,,industrial,"568"
"443057025","1500",building,,residential,"346"
"443057031","1500",building,,apartments,"227"
"443057038","1500",building,,apartments,"420"
"443057701","1500",building,,apartments,"151"
"443057702","1500",building,,residential,"77"
"443057703","1500",building,,commercial,"181"
"443057704","1500",building,,residential,"139"
"443057705","1500",building,,industrial,"2008"
"443057706","1500",building,,apartments,"117"
"443057707","1500",building,,industrial,"943"
"443057751","1500",building,,apartments,"89"
"443057761","1500",building,,apartments,"114"
"443057762","1500",building,,,"90"
"443057763","1500",building,,residential,"154"
"443057771","1500",building,,apartments,"142"
"443057781","1500",building,,apartments,"136"
"443057795","1500",building,,residential,"208"
"443057801","1500",building,,industrial,"16265"
"443057806","1500",building,,apartments,"245"
"443057807","1500",building,,industrial,"3290"
"443057808","1500",building,,industrial,"2093"
"443057809","1500",building,,residential,"111"
"443057829","1500",building,,,"500"
"443058902","1500",building,,,"251"
"443058903","1500",building,,,"1022"
"443058904","1500",building,,,"126"
"443058905","1500",building,,,"288"
"443058906","1500",building,,,"105"
"443058907","1500",building,,,"107"
"443058908","1500",building,,,"240"
"443058909","1500",building,,,"377"
"443058910","1500",building,,,"140"
"443058923","1500",building,,apartments,"162"
"443058924","1500",building,,,"161"
"443058925","1500",building,,,"383"
"443058926","1500",building,,,"355"
"443059259","1500",building,,residential,"90"
"443059260","1500",building,,residential,"78"
"443059261","1500",building,,residential,"113"
"443059262","1500",building,,residential,"132"
"443059263","1500",building,,residential,"86"
"443059264","1500",building,,residential,"144"
"443059266","1500",building,,residential,"161"
"443060156","1500",building,,residential,"127"
"443060157","1500",building,,,"47"
"443060158","1500",building,,residential,"147"
"443060159","1500",building,,residential,"134"
"443060160","1500",building,,retail,"311"
"443060162","1500",building,,residential,"172"
"443060696","1500",building,,apartments,"166"
"443060697","1500",building,,residential,"135"
"443060698","1500",building,,residential,"184"
"443060699","1500",building,,apartments,"216"
"444107420","1500",building,,apartments,"181"
"444107428","1500",building,,apartments,"112"
"444107438","1500",building,,,"90"
"444107439","1500",building,,garages,"78"
"444107446","1500",building,,apartments,"151"
"444107447","1500",building,,residential,"129"
"444107448","1500",building,,garages,"103"
"452886935","1500",building,,,"273"
"452886960","1500",building,,,"355"
"452886984","1500",building,,,"269"
"452887043","1500",building,,,"122"
"452887056","1500",building,,,"269"
"452887067","1500",building,,apartments,"562"
"452887078","1500",building,,residential,"139"
"452887091","1500",building,,residential,"149"
"452887106","1500",building,,residential,"106"
"452887137","1500",building,,residential,"79"
"452887161","1500",building,,residential,"456"
"452887175","1500",building,,residential,"135"
"452887184","1500",building,,residential,"184"
"452887194","1500",building,,apartments,"186"
"452887204","1500",building,,apartments,"231"
"452887212","1500",building,,,"411"
"452887216","1500",building,,,"291"
"452887218","1500",building,,,"734"
"452887219","1500",building,,office,"353"
"452887220","1500",building,,industrial,"1348"
"452887221","1500",building,,industrial,"949"
"452887222","1500",building,,,"153"
"452887223","1500",building,,industrial,"485"
"452887229","1500",building,,residential,"132"
"452887230","1500",building,,,"667"
"452887231","1500",building,,garages,"82"
"452887232","1500",building,,garages,"163"
"452887233","1500",building,,apartments,"162"
"452887234","1500",building,,apartments,"245"
"452887235","1500",building,,apartments,"121"
"452887236","1500",building,,apartments,"247"
"452889451","1500",building,,residential,"184"
"452889504","1500",building,,residential,"65"
"452889511","1500",building,,residential,"147"
"452889518","1500",building,,residential,"100"
"452889529","1500",building,,residential,"104"
"452889540","1500",building,,residential,"68"
"452889575","1500",building,,apartments,"273"
"452889587","1500",building,,apartments,"332"
"452889599","1500",building,,,"223"
"452889611","1500",building,,,"220"
"452889624","1500",building,,residential,"87"
"452889636","1500",building,,residential,"122"
"452889661","1500",building,,commercial,"831"
"452889672","1500",building,,commercial,"853"
"452889706","1500",building,,,"553"
"452889718","1500",building,,,"566"
"452889730","1500",building,,,"96"
"452889742","1500",building,,,"179"
"452889753","1500",building,,,"429"
"452889765","1500",building,,,"397"
"452889778","1500",building,,,"942"
"452891387","1500",building,,apartments,"414"
"452891402","1500",building,,residential,"167"
"452891405","1500",building,,,"154"
"452891406","1500",building,,,"101"
"452891407","1500",building,,,"194"
"452891408","1500",building,,industrial,"535"
"452891409","1500",building,,industrial,"1270"
"452892801","1500",building,,industrial,"428"
"452892806","1500",building,,industrial,"4226"
"452893705","1500",building,,residential,"131"
"452893706","1500",building,,apartments,"369"
"452893723","1500",building,,apartments,"162"
"452893728","1500",building,,residential,"176"
"452895242","1500",building,,apartments,"172"
"452895243","1500",building,,apartments,"64"
"452895244","1500",building,,apartments,"236"
"452895250","1500",building,,,"53"
"452895251","1500",building,,,"48"
"452895252","1500",building,,,"55"
"452895253","1500",building,,residential,"226"
"452895254","1500",building,,residential,"101"
"452895255","1500",building,,residential,"104"
"452895257","1500",building,,,"79"
"452895258","1500",building,,residential,"108"
"452895263","1500",building,,residential,"106"
"452895264","1500",building,,residential,"88"
"452895269","1500",building,,,"92"
"452895271","1500",building,,residential,"138"
"452895272","1500",building,,residential,"143"
"452895273","1500",building,,residential,"204"
"452895274","1500",building,,residential,"151"
"452895275","1500",building,,residential,"165"
"452895277","1500",building,,apartments,"429"
"452895281","1500",building,,apartments,"253"
"454459248","1500",building,,apartments,"202"
"454459249","1500",building,,house,"68"
"454459252","1500",building,,,"57"
"454459253","1500",building,,apartments,"398"
"454459254","1500",building,,apartments,"224"
"454459255","1500",building,,apartments,"272"
"454459256","1500",building,,,"116"
"454459258","1500",building,,,"265"
"454459261","1500",building,,garages,"60"
"454459262","1500",building,,garage,"32"
"454459263","1500",building,,apartments,"125"
"454459264","1500",building,,apartments,"126"
"454459265","1500",building,,apartments,"233"
"454459267","1500",building,,apartments,"92"
"454459268","1500",building,,apartments,"135"
"469390700","1500",building,,,"123"
"469390701","1500",building,,,"79"
"469390706","1500",building,,retail,"707"
"469390707","1500",building,,roof,"137"
"469390708","1500",building,,apartments,"545"
"469390709","1500",building,,apartments,"556"
"469390712","1500",building,,residential,"95"
"469390714","1500",building,,apartments,"278"
"469390715","1500",building,,apartments,"236"
"469390716","1500",building,,apartments,"496"
"469390717","1500",building,,apartments,"288"
"469390719","1500",building,,garages,"102"
"469390721","1500",building,,garages,"246"
"469390742","1500",building,,,"11"
"473941536","1500",building,,residential,"58"
"473941537","1500",building,,residential,"87"
"473941538","1500",building,,residential,"90"
"473941540","1500",building,,apartments,"193"
"473941541","1500",building,,,"114"
"473941542","1500",building,,residential,"88"
"473941544","1500",building,,residential,"271"
"473941545","1500",building,,residential,"160"
"473941547","1500",building,,residential,"144"
"473941548","1500",building,,garage,"54"
"473941549","1500",building,,residential,"108"
"473941550","1500",building,,residential,"94"
"473941551","1500",building,,,"74"
"474227861","1500",building,,,"270"
"474227864","1500",building,,industrial,"1036"
"474229024","1500",building,,,"106"
"474229025","1500",building,,,"180"
"474229026","1500",building,,apartments,"206"
"474229027","1500",building,,apartments,"86"
"474229028","1500",building,,apartments,"127"
"474229029","1500",building,,apartments,"196"
"474229036","1500",building,,apartments,"277"
"474229039","1500",building,,garages,"161"
"474229040","1500",building,,residential,"125"
"474229041","1500",building,,apartments,"282"
"474229042","1500",building,,residential,"135"
"474230565","1500",building,,,"284"
"474230566","1500",building,,,"334"
"474230567","1500",building,,,"143"
"474230568","1500",building,,industrial,"1042"
"474230569","1500",building,,garages,"67"
"474230570","1500",building,,residential,"82"
"474230571","1500",building,,residential,"89"
"474230572","1500",building,,residential,"107"
"474230577","1500",building,,residential,"92"
"474230578","1500",building,,residential,"108"
"474231635","1500",building,,,"332"
"474231636","1500",building,,residential,"70"
"474231637","1500",building,,residential,"125"
"474233113","1500",building,,,"191"
"474233114","1500",building,,,"230"
"474233115","1500",building,,residential,"143"
"474233116","1500",building,,residential,"130"
"474233117","1500",building,,garages,"130"
"474233118","1500",building,,,"104"
"474233119","1500",building,,residential,"273"
"474233120","1500",building,,,"199"
"474233121","1500",building,,,"422"
"474233122","1500",building,,,"72"
"474233123","1500",building,,commercial,"637"
"474233124","1500",building,,garages,"153"
"474233125","1500",building,,,"45"
"474233126","1500",building,,garages,"55"
"474233127","1500",building,,house,"95"
"474233128","1500",building,,residential,"83"
"474233129","1500",building,,residential,"48"
"474233130","1500",building,,residential,"162"
"474233131","1500",building,,apartments,"122"
"474233132","1500",building,,residential,"131"
"474233133","1500",building,,residential,"109"
"474233134","1500",building,,residential,"120"
"475439967","1500",building,,,"106"
"475439969","1500",building,,,"250"
"475439970","1500",building,,garages,"46"
"475439972","1500",building,,residential,"105"
"475439974","1500",building,,shed,"67"
"475439977","1500",building,,residential,"76"
"475439978","1500",building,,garages,"47"
"475439979","1500",building,,apartments,"200"
"475439996","1500",building,,garages,"107"
"475439997","1500",building,,garage,"35"
"475439998","1500",building,,residential,"116"
"475440006","1500",building,,garages,"200"
"475440007","1500",building,,residential,"140"
"475440008","1500",building,,garages,"198"
"475440014","1500",building,,garages,"131"
"475440017","1500",building,,garages,"72"
"475440057","1500",building,,residential,"120"
"478390678","1500",building,,residential,"172"
"478390679","1500",building,,residential,"87"
"478390680","1500",building,,residential,"126"
"478390681","1500",building,,residential,"183"
"478390699","1500",building,,apartments,"139"
"478390702","1500",building,,residential,"282"
"478390703","1500",building,,residential,"144"
"478390704","1500",building,,apartments,"195"
"478390709","1500",building,,apartments,"235"
"478390714","1500",building,,apartments,"309"
"478390716","1500",building,,apartments,"270"
